,CompetitionId,DurationInt,M14_3,M14_7,M14_15,M14_30,M15,M43,M16_3,M16_7,M16_15,M16_30,M44,M45,M46
10,2467.0,83.0,24.0,34.0,67.0,112.0,378.0,96.0,0.06349206349206349,0.08994708994708994,0.17724867724867724,0.2962962962962963,0.746031746031746,0.04914897685982023,0.0070759227385733415
11,2478.0,50.0,15.0,24.0,51.0,96.0,189.0,68.0,0.07936507936507936,0.12698412698412698,0.2698412698412698,0.5079365079365079,0.6402116402116402,0.07291005291005291,0.013650793650793651
12,2479.0,87.0,11.0,15.0,26.0,47.0,191.0,53.0,0.05759162303664921,0.07853403141361257,0.13612565445026178,0.24607329842931938,0.7225130890052356,0.04663898417283505,0.015405909610639708
13,2487.0,86.0,0.0,4.0,12.0,19.0,75.0,28.0,0.0,0.05333333333333334,0.16,0.25333333333333335,0.6266666666666667,0.05635658914728682,0.04945736434108527
14,2488.0,41.0,4.0,5.0,8.0,18.0,34.0,10.0,0.11764705882352941,0.14705882352941177,0.23529411764705882,0.5294117647058824,0.7058823529411764,0.09971305595408894,0.04519368723098996
15,2489.0,76.0,8.0,17.0,29.0,60.0,266.0,79.0,0.03007518796992481,0.06390977443609022,0.10902255639097744,0.22556390977443608,0.7030075187969924,0.035684606252473286,0.015136525524337158
16,2496.0,730.0,0.0,0.0,0.0,2.0,1660.0,236.0,0.0,0.0,0.0,0.0012048192771084338,0.8578313253012049,0.02089041095890411,0.002373328932167024
17,2499.0,84.0,4.0,7.0,21.0,36.0,111.0,19.0,0.036036036036036036,0.06306306306306306,0.1891891891891892,0.32432432432432434,0.8288288288288288,0.05459030459030459,0.017481767481767482
18,2509.0,92.0,2.0,3.0,15.0,31.0,105.0,38.0,0.01904761904761905,0.02857142857142857,0.14285714285714285,0.29523809523809524,0.638095238095238,0.06537267080745342,0.012525879917184264
19,2510.0,24.0,2.0,17.0,27.0,80.0,80.0,3.0,0.025,0.2125,0.3375,1.0,0.9625,0.06937499999999999,0.007291666666666666
20,2518.0,63.0,16.0,32.0,62.0,99.0,288.0,57.0,0.05555555555555555,0.1111111111111111,0.2152777777777778,0.34375,0.8020833333333334,0.05012676366843034,0.012511022927689594
21,2528.0,22.0,6.0,7.0,10.0,18.0,18.0,4.0,0.3333333333333333,0.3888888888888889,0.5555555555555556,1.0,0.7777777777777778,0.08737373737373737,0.017676767676767676
22,2545.0,19.0,0.0,2.0,20.0,52.0,52.0,0.0,0.0,0.038461538461538464,0.38461538461538464,1.0,1.0,0.025253036437246967,0.0
23,2546.0,24.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.008333333333333333,0.0
24,2547.0,73.0,1.0,1.0,1.0,2.0,15.0,0.0,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.13333333333333333,1.0,0.02182648401826484,0.0091324200913242
25,2549.0,24.0,0.0,3.0,5.0,27.0,27.0,12.0,0.0,0.1111111111111111,0.18518518518518517,1.0,0.5555555555555556,0.17824074074074073,0.16666666666666666
26,2551.0,87.0,40.0,68.0,125.0,207.0,997.0,155.0,0.04012036108324975,0.06820461384152457,0.12537612838515547,0.20762286860581744,0.8445336008024072,0.043619363838642365,0.003723815123531514
27,2552.0,313.0,0.0,0.0,0.0,0.0,22.0,4.0,0.0,0.0,0.0,0.0,0.8181818181818181,0.012634330525704328,0.0
28,2555.0,15.0,1.0,7.0,322.0,322.0,322.0,3.0,0.003105590062111801,0.021739130434782608,1.0,1.0,0.9906832298136646,0.1994824016563147,0.004968944099378882
29,2558.0,18.0,2.0,3.0,16.0,28.0,28.0,3.0,0.07142857142857142,0.10714285714285714,0.5714285714285714,1.0,0.8928571428571429,0.05992063492063493,0.0
30,2559.0,9.0,8.0,22.0,44.0,44.0,44.0,5.0,0.18181818181818182,0.5,1.0,1.0,0.8863636363636364,0.21212121212121213,0.0
31,2564.0,97.0,13.0,23.0,44.0,101.0,604.0,123.0,0.02152317880794702,0.0380794701986755,0.0728476821192053,0.1672185430463576,0.7963576158940397,0.04012198174825334,0.004830340684099133
32,2567.0,31.0,4.0,5.0,43.0,83.0,83.0,3.0,0.04819277108433735,0.060240963855421686,0.5180722891566265,1.0,0.963855421686747,0.028915662650602407,0.005441119315973571
33,2579.0,38.0,0.0,0.0,0.0,2.0,30.0,0.0,0.0,0.0,0.0,0.06666666666666667,1.0,0.02894736842105263,0.0
34,2583.0,21.0,0.0,0.0,5.0,19.0,19.0,0.0,0.0,0.0,0.2631578947368421,1.0,1.0,0.011578947368421052,0.0
35,2584.0,54.0,1.0,2.0,2.0,6.0,39.0,0.0,0.02564102564102564,0.05128205128205128,0.05128205128205128,0.15384615384615385,1.0,0.1412155745489079,0.004273504273504274
36,2585.0,25.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,1.0,1.0,0.005333333333333333,0.0
37,2586.0,149.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,
38,2587.0,6.0,2.0,25.0,25.0,25.0,25.0,0.0,0.08,1.0,1.0,1.0,1.0,0.18444444444444444,0.02
39,2588.0,67.0,0.0,0.0,1.0,10.0,11.0,1.0,0.0,0.0,0.09090909090909091,0.9090909090909091,0.9090909090909091,0.008955223880597014,0.00542740841248304
40,2589.0,58.0,1.0,4.0,61.0,88.0,163.0,42.0,0.006134969325153374,0.024539877300613498,0.37423312883435583,0.5398773006134969,0.7423312883435582,0.07293209223609054,0.03628093928495874
41,2598.0,58.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,1.0,0.058687002652519894,0.0
42,2602.0,125.0,9.0,9.0,12.0,20.0,75.0,13.0,0.12,0.12,0.16,0.26666666666666666,0.8266666666666667,0.011285333333333333,0.025920000000000002
43,2606.0,103.0,5.0,8.0,22.0,47.0,280.0,74.0,0.017857142857142856,0.02857142857142857,0.07857142857142857,0.16785714285714284,0.7357142857142858,0.02990638002773925,0.010402219140083217
44,2609.0,22.0,11.0,47.0,104.0,207.0,207.0,68.0,0.05314009661835749,0.22705314009661837,0.5024154589371981,1.0,0.6714975845410628,0.14679402722880985,0.037549407114624504
45,2610.0,45.0,0.0,0.0,0.0,9.0,18.0,0.0,0.0,0.0,0.0,0.5,1.0,0.13271604938271606,0.0
46,2623.0,27.0,2.0,6.0,61.0,64.0,64.0,3.0,0.03125,0.09375,0.953125,1.0,0.953125,0.003292824074074074,0.016203703703703703
47,2628.0,20.0,0.0,0.0,9.0,35.0,35.0,0.0,0.0,0.0,0.2571428571428571,1.0,1.0,0.010814285714285714,0.004285714285714286
48,2635.0,27.0,0.0,2.0,3.0,23.0,23.0,1.0,0.0,0.08695652173913043,0.13043478260869565,1.0,0.9565217391304348,0.09436392914653785,0.0
49,2647.0,18.0,0.0,0.0,19.0,29.0,29.0,0.0,0.0,0.0,0.6551724137931034,1.0,1.0,0.012739463601532566,0.0
50,2655.0,30.0,1.0,1.0,1.0,12.0,12.0,1.0,0.08333333333333333,0.08333333333333333,0.08333333333333333,1.0,0.9166666666666666,0.04111111111111111,0.0
51,2657.0,53.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.5,1.0,0.016981132075471698,0.018867924528301886
52,2658.0,81.0,0.0,0.0,2.0,4.0,14.0,5.0,0.0,0.0,0.14285714285714285,0.2857142857142857,0.6428571428571428,0.11992945326278659,0.0008818342151675485
53,2667.0,81.0,4.0,14.0,23.0,61.0,197.0,52.0,0.02030456852791878,0.07106598984771574,0.116751269035533,0.3096446700507614,0.7360406091370558,0.07692548724697626,0.022059284326627814
54,2668.0,20.0,0.0,0.0,3.0,14.0,14.0,0.0,0.0,0.0,0.21428571428571427,1.0,1.0,0.1625,0.0
55,2669.0,20.0,0.0,0.0,4.0,14.0,14.0,0.0,0.0,0.0,0.2857142857142857,1.0,1.0,0.22678571428571428,0.0
56,2678.0,55.0,1.0,1.0,1.0,1.0,10.0,2.0,0.1,0.1,0.1,0.1,0.8,0.19181818181818183,0.0
57,2689.0,33.0,0.0,0.0,0.0,1.0,10.0,1.0,0.0,0.0,0.0,0.1,0.9,0.0007878787878787879,0.03636363636363636
58,2695.0,27.0,1.0,1.0,4.0,73.0,73.0,1.0,0.0136986301369863,0.0136986301369863,0.0547945205479452,1.0,0.9863013698630136,0.1019786910197869,0.0
59,2709.0,60.0,0.0,0.0,0.0,0.0,10.0,9.0,0.0,0.0,0.0,0.0,0.09999999999999998,0.2375,0.09666666666666666
60,2711.0,141.0,0.0,0.0,0.0,0.0,19.0,2.0,0.0,0.0,0.0,0.0,0.8947368421052632,0.014856289660321015,0.0003732736095558044
61,2719.0,19.0,0.0,1.0,79.0,79.0,79.0,1.0,0.0,0.012658227848101266,1.0,1.0,0.9873417721518988,0.0816122584943371,0.0
62,2732.0,95.0,0.0,0.0,23.0,56.0,317.0,82.0,0.0,0.0,0.07255520504731862,0.17665615141955837,0.7413249211356467,0.0451602191598871,0.006973269134982567
63,2737.0,94.0,1.0,1.0,2.0,20.0,31.0,0.0,0.03225806451612903,0.03225806451612903,0.06451612903225806,0.6451612903225806,1.0,0.021379547014413178,0.0068634179821551134
64,2742.0,27.0,3.0,10.0,20.0,51.0,51.0,23.0,0.058823529411764705,0.19607843137254902,0.39215686274509803,1.0,0.5490196078431373,0.16448801742919392,0.03122730573710966
65,2743.0,24.0,1.0,2.0,36.0,42.0,42.0,2.0,0.023809523809523808,0.047619047619047616,0.8571428571428571,1.0,0.9523809523809523,0.10582010582010581,0.09623015873015872
66,2748.0,103.0,0.0,0.0,0.0,46.0,864.0,48.0,0.0,0.0,0.0,0.05324074074074074,0.9444444444444444,0.013655160014383317,0.007753505933117584
67,2749.0,103.0,0.0,0.0,0.0,0.0,275.0,29.0,0.0,0.0,0.0,0.0,0.8945454545454545,0.01765578111209179,0.0088261253309797
68,2752.0,102.0,0.0,0.0,0.0,11.0,16.0,0.0,0.0,0.0,0.0,0.6875,1.0,0.009313725490196078,0.0
69,2758.0,79.0,6.0,7.0,11.0,25.0,83.0,21.0,0.07228915662650602,0.08433734939759036,0.13253012048192772,0.30120481927710846,0.7469879518072289,0.05170047277718469,0.01738599969498246
70,2759.0,9.0,1.0,54.0,62.0,62.0,62.0,1.0,0.016129032258064516,0.8709677419354839,1.0,1.0,0.9838709677419355,0.06612903225806452,0.0
71,2762.0,54.0,3.0,8.0,14.0,29.0,45.0,25.0,0.06666666666666667,0.17777777777777778,0.3111111111111111,0.6444444444444445,0.4444444444444444,0.10493827160493828,0.016872427983539093
72,2764.0,45.0,0.0,0.0,9.0,9.0,9.0,0.0,0.0,0.0,1.0,1.0,1.0,0.009053497942386832,0.0
73,2766.0,21.0,0.0,0.0,2.0,113.0,113.0,0.0,0.0,0.0,0.017699115044247787,1.0,1.0,0.11957437842393594,0.0
74,2770.0,13.0,0.0,1.0,42.0,42.0,42.0,1.0,0.0,0.023809523809523808,1.0,1.0,0.9761904761904762,0.0030402930402930405,0.0
75,2778.0,35.0,0.0,1.0,20.0,78.0,78.0,1.0,0.0,0.01282051282051282,0.2564102564102564,1.0,0.9871794871794872,0.10527472527472528,0.0
76,2779.0,106.0,1.0,1.0,1.0,0.0,2.0,0.0,0.5,0.5,0.5,0.0,1.0,0.02358490566037736,0.0
77,2780.0,91.0,20.0,49.0,82.0,174.0,792.0,196.0,0.025252525252525252,0.06186868686868687,0.10353535353535354,0.2196969696969697,0.7525252525252525,0.06032162282162282,0.00487012987012987
78,2783.0,12.0,0.0,1.0,49.0,49.0,49.0,1.0,0.0,0.02040816326530612,1.0,1.0,0.9795918367346939,0.012976190476190476,0.0
79,2791.0,32.0,2.0,2.0,30.0,33.0,33.0,1.0,0.06060606060606061,0.06060606060606061,0.9090909090909091,1.0,0.9696969696969697,0.027462121212121212,0.0
80,2799.0,106.0,4.0,14.0,21.0,39.0,190.0,32.0,0.021052631578947368,0.07368421052631578,0.11052631578947368,0.20526315789473684,0.8315789473684211,0.024354518371400197,0.005412115193644489
81,2803.0,44.0,1.0,1.0,1.0,10.0,112.0,1.0,0.008928571428571428,0.008928571428571428,0.008928571428571428,0.08928571428571429,0.9910714285714286,0.03952922077922078,0.0
82,2820.0,24.0,0.0,0.0,3.0,39.0,39.0,0.0,0.0,0.0,0.07692307692307693,1.0,1.0,0.02483974358974359,0.0
83,2822.0,20.0,2.0,4.0,69.0,90.0,90.0,6.0,0.022222222222222223,0.044444444444444446,0.7666666666666667,1.0,0.9333333333333333,0.025861111111111112,0.0
84,2824.0,29.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,1.0,1.0,0.02275862068965517,0.006896551724137932
85,2825.0,29.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.04689655172413793,0.020689655172413793
86,2826.0,39.0,1.0,1.0,1.0,1.0,13.0,0.0,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693,1.0,0.01643655489809336,0.0
87,2830.0,14.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.007142857142857143,0.0
88,2831.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.2,0.0
89,2832.0,19.0,0.0,0.0,9.0,17.0,17.0,0.0,0.0,0.0,0.5294117647058824,1.0,1.0,0.08916408668730649,0.0
90,2834.0,6.0,0.0,33.0,33.0,33.0,33.0,1.0,0.0,1.0,1.0,1.0,0.9696969696969697,0.1717171717171717,0.0
91,2840.0,60.0,17.0,33.0,61.0,129.0,412.0,131.0,0.0412621359223301,0.08009708737864078,0.14805825242718446,0.3131067961165049,0.6820388349514563,0.0748584142394822,0.008616504854368932
92,2850.0,22.0,0.0,3.0,12.0,74.0,74.0,3.0,0.0,0.04054054054054054,0.16216216216216217,1.0,0.9594594594594594,0.08456183456183457,0.018427518427518427
93,2860.0,46.0,6.0,17.0,34.0,56.0,117.0,47.0,0.05128205128205128,0.1452991452991453,0.2905982905982906,0.47863247863247865,0.5982905982905983,0.0964325529542921,0.008918617614269788
94,2863.0,62.0,0.0,1.0,4.0,7.0,29.0,18.0,0.0,0.034482758620689655,0.13793103448275862,0.2413793103448276,0.3793103448275862,0.057563959955506123,0.0489432703003337
95,2888.0,127.0,2.0,2.0,5.0,6.0,46.0,17.0,0.043478260869565216,0.043478260869565216,0.10869565217391304,0.13043478260869565,0.6304347826086957,0.011434440260184867,0.010441629578911331
96,2892.0,27.0,1.0,4.0,9.0,68.0,68.0,6.0,0.014705882352941176,0.058823529411764705,0.1323529411764706,1.0,0.9117647058823529,0.019526143790849673,0.0
97,2895.0,52.0,3.0,9.0,16.0,27.0,96.0,45.0,0.03125,0.09375,0.16666666666666666,0.28125,0.53125,0.06310096153846154,0.00921474358974359
98,2914.0,60.0,1.0,2.0,2.0,3.0,13.0,11.0,0.07692307692307693,0.15384615384615385,0.15384615384615385,0.23076923076923078,0.15384615384615385,0.35256410256410253,0.06410256410256411
99,2915.0,11.0,4.0,9.0,40.0,40.0,40.0,0.0,0.1,0.225,1.0,1.0,1.0,0.09188311688311689,0.0
100,2917.0,84.0,0.0,0.0,1.0,4.0,32.0,10.0,0.0,0.0,0.03125,0.125,0.6875,0.05189732142857143,0.035342261904761904
101,2935.0,23.0,10.0,13.0,21.0,26.0,26.0,13.0,0.38461538461538464,0.5,0.8076923076923077,1.0,0.5,0.025083612040133776,0.026755852842809368
102,2947.0,35.0,51.0,108.0,174.0,323.0,418.0,93.0,0.12200956937799043,0.2583732057416268,0.41626794258373206,0.7727272727272727,0.777511961722488,0.11896787423103213,0.012850307587149693
103,2954.0,95.0,0.0,0.0,0.0,0.0,7.0,3.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.005263157894736842,0.031578947368421054
104,2958.0,75.0,5.0,6.0,14.0,31.0,108.0,44.0,0.046296296296296294,0.05555555555555555,0.12962962962962962,0.28703703703703703,0.5925925925925926,0.04080246913580247,0.01
105,2959.0,72.0,1.0,1.0,9.0,46.0,189.0,70.0,0.005291005291005291,0.005291005291005291,0.047619047619047616,0.24338624338624337,0.6296296296296297,0.0675705467372134,0.02417695473251029
106,2969.0,121.0,9.0,16.0,23.0,47.0,208.0,81.0,0.04326923076923077,0.07692307692307693,0.11057692307692307,0.22596153846153846,0.6105769230769231,0.02936268277177368,0.017283852511125238
107,2974.0,63.0,0.0,0.0,0.0,0.0,13.0,9.0,0.0,0.0,0.0,0.0,0.3076923076923077,0.11965811965811965,0.19536019536019536
108,2975.0,61.0,8.0,15.0,19.0,52.0,274.0,94.0,0.029197080291970802,0.05474452554744526,0.06934306569343066,0.1897810218978102,0.656934306569343,0.08836903194926408,0.016034462127557738
109,2984.0,63.0,0.0,10.0,19.0,46.0,168.0,63.0,0.0,0.05952380952380952,0.1130952380952381,0.27380952380952384,0.625,0.10208805744520029,0.008219954648526078
110,3007.0,60.0,0.0,0.0,1.0,2.0,11.0,1.0,0.0,0.0,0.09090909090909091,0.18181818181818182,0.9090909090909091,0.07803030303030303,0.0196969696969697
111,3015.0,5.0,2.0,9.0,9.0,9.0,9.0,1.0,0.2222222222222222,1.0,1.0,1.0,0.8888888888888888,0.04,0.0
112,3023.0,3.0,52.0,52.0,52.0,52.0,52.0,32.0,1.0,1.0,1.0,1.0,0.3846153846153846,0.0858974358974359,0.9871794871794872
113,3043.0,74.0,23.0,36.0,63.0,98.0,216.0,50.0,0.10648148148148148,0.16666666666666666,0.2916666666666667,0.4537037037037037,0.7685185185185185,0.04432557557557557,0.020082582582582584
114,3046.0,64.0,5.0,9.0,9.0,28.0,92.0,28.0,0.05434782608695652,0.09782608695652174,0.09782608695652174,0.30434782608695654,0.6956521739130435,0.057404891304347824,0.017832880434782608
115,3064.0,42.0,2.0,3.0,7.0,10.0,34.0,13.0,0.058823529411764705,0.08823529411764706,0.20588235294117646,0.29411764705882354,0.6176470588235294,0.05287114845938375,0.032913165266106444
116,3065.0,60.0,2.0,11.0,18.0,40.0,153.0,38.0,0.013071895424836602,0.0718954248366013,0.11764705882352941,0.26143790849673204,0.7516339869281046,0.05157952069716776,0.016775599128540306
117,3066.0,55.0,11.0,13.0,23.0,43.0,197.0,47.0,0.05583756345177665,0.06598984771573604,0.116751269035533,0.2182741116751269,0.7614213197969544,0.063682510383018,0.010982925703737887
118,3077.0,90.0,0.0,1.0,1.0,1.0,15.0,15.0,0.0,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.0,0.10407407407407408,0.0637037037037037
119,3080.0,42.0,12.0,20.0,32.0,44.0,108.0,34.0,0.1111111111111111,0.18518518518518517,0.2962962962962963,0.4074074074074074,0.6851851851851851,0.0837742504409171,0.010361552028218694
120,3081.0,84.0,1.0,1.0,4.0,6.0,32.0,1.0,0.03125,0.03125,0.125,0.1875,0.96875,0.07849702380952381,0.0
121,3084.0,65.0,16.0,28.0,57.0,108.0,424.0,115.0,0.03773584905660377,0.0660377358490566,0.13443396226415094,0.25471698113207547,0.7287735849056604,0.06308055152394776,0.030007256894049348
122,3085.0,16.0,0.0,0.0,13.0,22.0,22.0,0.0,0.0,0.0,0.5909090909090909,1.0,1.0,0.0203125,0.0
123,3090.0,8.0,6.0,44.0,56.0,56.0,56.0,20.0,0.10714285714285714,0.7857142857142857,1.0,1.0,0.6428571428571428,0.07254464285714286,0.08482142857142858
124,3102.0,12.0,6.0,8.0,18.0,18.0,18.0,0.0,0.3333333333333333,0.4444444444444444,1.0,1.0,1.0,0.08333333333333333,0.0
125,3106.0,25.0,1.0,2.0,8.0,29.0,29.0,0.0,0.034482758620689655,0.06896551724137931,0.27586206896551724,1.0,1.0,0.0010942528735632185,0.0
126,3108.0,72.0,9.0,22.0,37.0,55.0,297.0,73.0,0.030303030303030304,0.07407407407407407,0.12457912457912458,0.18518518518518517,0.7542087542087542,0.06161148522259633,0.01585297418630752
127,3112.0,31.0,0.0,0.0,1.0,9.0,10.0,7.0,0.0,0.0,0.1,0.9,0.30000000000000004,0.017741935483870968,0.12258064516129032
128,3116.0,37.0,0.0,0.0,0.0,41.0,41.0,0.0,0.0,0.0,0.0,1.0,1.0,0.02155570204350692,0.0
129,3118.0,55.0,0.0,0.0,0.0,10.0,51.0,0.0,0.0,0.0,0.0,0.19607843137254902,1.0,0.11344028520499108,0.0
130,3125.0,60.0,0.0,0.0,0.0,4.0,47.0,2.0,0.0,0.0,0.0,0.0851063829787234,0.9574468085106383,0.0541371158392435,0.0056737588652482265
131,3126.0,59.0,6.0,23.0,76.0,95.0,95.0,5.0,0.06315789473684211,0.24210526315789474,0.8,1.0,0.9473684210526316,0.02570918822479929,0.0
132,3132.0,59.0,1.0,1.0,52.0,62.0,72.0,1.0,0.013888888888888888,0.013888888888888888,0.7222222222222222,0.8611111111111112,0.9861111111111112,0.01765536723163842,0.0007062146892655367
133,3135.0,90.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.06666666666666667,0.011111111111111112
134,3141.0,40.0,3.0,3.0,3.0,3.0,86.0,1.0,0.03488372093023256,0.03488372093023256,0.03488372093023256,0.03488372093023256,0.9883720930232558,0.03822674418604651,0.0
135,3149.0,20.0,0.0,2.0,22.0,53.0,53.0,1.0,0.0,0.03773584905660377,0.41509433962264153,1.0,0.9811320754716981,0.003792452830188679,0.0056603773584905665
136,3152.0,56.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,
137,3154.0,57.0,0.0,0.0,0.0,4.0,5.0,2.0,0.0,0.0,0.0,0.8,0.6,0.04035087719298245,0.0
138,3161.0,26.0,2.0,2.0,2.0,10.0,10.0,0.0,0.2,0.2,0.2,1.0,1.0,0.09538461538461539,0.0
139,3163.0,28.0,7.0,19.0,40.0,115.0,115.0,41.0,0.06086956521739131,0.16521739130434782,0.34782608695652173,1.0,0.6434782608695653,0.12841614906832297,0.0015527950310559005
140,3170.0,122.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.5,1.0,0.010245901639344262,0.0
141,3175.0,105.0,18.0,27.0,41.0,89.0,449.0,146.0,0.0400890868596882,0.060133630289532294,0.09131403118040089,0.19821826280623608,0.6748329621380846,0.01315515961395694,0.007657227701771132
142,3184.0,38.0,0.0,2.0,3.0,43.0,49.0,0.0,0.0,0.04081632653061224,0.061224489795918366,0.8775510204081632,1.0,0.05504833512352309,0.020945220193340493
143,3188.0,44.0,0.0,0.0,0.0,2.0,16.0,0.0,0.0,0.0,0.0,0.125,1.0,0.01690340909090909,0.0
144,3190.0,16.0,0.0,2.0,19.0,27.0,27.0,0.0,0.0,0.07407407407407407,0.7037037037037037,1.0,1.0,0.0006547619047619047,0.0
145,3191.0,16.0,0.0,0.0,17.0,27.0,27.0,0.0,0.0,0.0,0.6296296296296297,1.0,1.0,0.001216931216931217,0.0
146,3193.0,49.0,1.0,1.0,1.0,7.0,28.0,3.0,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.25,0.8928571428571429,0.05490767735665695,0.0
147,3194.0,61.0,0.0,0.0,0.0,1.0,13.0,13.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.26166456494325346,0.1437578814627995
148,3198.0,95.0,9.0,15.0,37.0,81.0,361.0,152.0,0.024930747922437674,0.04155124653739612,0.10249307479224377,0.22437673130193905,0.5789473684210527,0.055270447587111825,0.012042571803469893
149,3199.0,81.0,9.0,17.0,28.0,103.0,155.0,22.0,0.05806451612903226,0.10967741935483871,0.18064516129032257,0.6645161290322581,0.8580645161290322,0.006929510155316607,0.009239346873755477
150,3209.0,103.0,0.0,0.0,0.0,43.0,236.0,58.0,0.0,0.0,0.0,0.18220338983050846,0.7542372881355932,0.024633865394108938,0.024271844660194174
151,3211.0,12.0,0.0,7.0,11.0,11.0,11.0,0.0,0.0,0.6363636363636364,1.0,1.0,1.0,0.16515151515151513,0.0
152,3219.0,23.0,0.0,1.0,5.0,63.0,63.0,2.0,0.0,0.015873015873015872,0.07936507936507936,1.0,0.9682539682539683,0.08253968253968254,0.0
153,3232.0,46.0,0.0,0.0,0.0,15.0,44.0,0.0,0.0,0.0,0.0,0.3409090909090909,1.0,0.020701581027667986,0.0
154,3235.0,26.0,0.0,2.0,15.0,80.0,80.0,5.0,0.0,0.025,0.1875,1.0,0.9375,0.034375,0.0
155,3238.0,33.0,2.0,2.0,4.0,19.0,19.0,0.0,0.10526315789473684,0.10526315789473684,0.21052631578947367,1.0,1.0,0.14577352472089317,0.019138755980861243
156,3242.0,31.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.08064516129032258,0.0
157,3250.0,40.0,1.0,1.0,1.0,6.0,35.0,10.0,0.02857142857142857,0.02857142857142857,0.02857142857142857,0.17142857142857143,0.7142857142857143,0.013214285714285715,0.06857142857142857
158,3251.0,20.0,0.0,0.0,8.0,28.0,28.0,0.0,0.0,0.0,0.2857142857142857,1.0,1.0,0.0027976190476190475,0.0
159,3252.0,20.0,0.0,0.0,6.0,26.0,26.0,0.0,0.0,0.0,0.23076923076923078,1.0,1.0,0.003833333333333333,0.0
160,3254.0,14.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,
161,3255.0,15.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,
162,3272.0,17.0,1.0,2.0,20.0,48.0,48.0,2.0,0.020833333333333332,0.041666666666666664,0.4166666666666667,1.0,0.9583333333333334,0.12622549019607843,0.0
163,3273.0,7.0,2.0,47.0,47.0,47.0,47.0,3.0,0.0425531914893617,1.0,1.0,1.0,0.9361702127659575,0.07598784194528875,0.0
164,3275.0,50.0,58.0,70.0,70.0,70.0,70.0,0.0,0.8285714285714286,1.0,1.0,1.0,1.0,0.0044523809523809525,0.0
165,3284.0,26.0,1.0,0.0,8.0,11.0,11.0,0.0,0.09090909090909091,0.0,0.7272727272727273,1.0,1.0,0.12307692307692308,0.0034965034965034965
