,CompetitionId,DurationInt,M10_3,M10_7,M10_15,M10_30,M10_deadline
47,2628.0,20.0,0.0,0.0,23.66666666666667,23.66666666666667,23.66666666666667
48,2635.0,27.0,0.0,0.0,0.0,0.0,0.0
49,2647.0,18.0,0.0,0.0,0.0,0.0,0.0
50,2655.0,30.0,0.0,0.0,0.0,0.0,0.0
51,2657.0,53.0,22.0,37.5,53.0,0.0,0.0
52,2658.0,81.0,0.0,0.0,0.0,0.0,141.0
53,2667.0,81.0,71.8048780487805,66.3265306122449,60.017543859649116,107.85294117647058,75.9
54,2668.0,20.0,0.0,0.0,0.0,0.0,0.0
55,2669.0,20.0,0.0,0.0,0.0,0.0,0.0
56,2678.0,55.0,0.0,0.0,0.0,0.0,0.0
57,2689.0,33.0,48.0,48.0,70.66666666666667,68.16666666666667,78.2
58,2695.0,27.0,0.0,0.0,0.0,0.0,0.0
59,2709.0,60.0,24.894736842105264,22.16,72.78947368421052,52.09090909090909,78.58333333333333
60,2711.0,141.0,0.0,0.0,0.0,0.0,0.0
61,2719.0,19.0,0.0,0.0,0.0,0.0,0.0
62,2732.0,95.0,85.6969696969697,96.75,96.44186046511628,43.46666666666667,87.60344827586206
63,2737.0,94.0,0.0,0.0,174.0,288.6666666666667,0.0
64,2742.0,27.0,32.06666666666667,33.36363636363637,47.86666666666667,92.625,92.625
65,2743.0,24.0,47.64285714285714,51.9,63.53763440860215,61.485294117647065,61.485294117647065
66,2748.0,103.0,94.0,16.444444444444443,23.79120879120879,39.68722466960352,22.57692307692308
67,2749.0,103.0,54.5,54.5,25.375,33.86666666666667,41.175
68,2752.0,102.0,0.0,0.0,0.0,0.0,0.0
69,2758.0,79.0,36.0,70.0,68.23529411764707,56.3,36.92307692307692
70,2759.0,9.0,0.0,0.0,0.0,0.0,0.0
71,2762.0,54.0,36.63636363636363,36.63636363636363,32.0,86.75,52.53333333333333
72,2764.0,45.0,0.0,0.0,0.0,0.0,0.0
73,2766.0,21.0,0.0,0.0,0.0,0.0,0.0
74,2770.0,13.0,0.0,0.0,0.0,0.0,0.0
75,2778.0,35.0,0.0,0.0,0.0,0.0,0.0
76,2779.0,106.0,0.0,0.0,0.0,0.0,0.0
77,2780.0,91.0,32.1,50.57142857142857,66.26829268292683,60.137254901960794,72.57317073170732
78,2783.0,12.0,0.0,0.0,0.0,0.0,0.0
79,2791.0,32.0,0.0,0.0,0.0,0.0,0.0
80,2799.0,106.0,65.0,70.30555555555556,61.53448275862069,87.0,77.0
81,2803.0,44.0,0.0,0.0,0.0,0.0,0.0
82,2820.0,24.0,0.0,0.0,0.0,0.0,0.0
83,2822.0,20.0,0.0,0.0,0.0,0.0,0.0
84,2824.0,29.0,0.0,0.0,0.0,16.5,16.5
85,2825.0,29.0,0.0,0.0,0.0,14.666666666666664,14.666666666666664
86,2826.0,39.0,0.0,0.0,0.0,0.0,0.0
87,2830.0,14.0,0.0,0.0,0.0,0.0,0.0
88,2831.0,3.0,0.0,0.0,0.0,0.0,0.0
89,2832.0,19.0,0.0,0.0,0.0,0.0,0.0
90,2834.0,6.0,0.0,0.0,0.0,0.0,0.0
91,2840.0,60.0,46.8695652173913,37.404761904761905,29.52727272727273,35.59090909090909,82.39772727272727
92,2850.0,22.0,0.0,7.4,7.4,49.48,49.48
93,2860.0,46.0,63.42857142857143,48.27272727272727,41.307692307692314,51.0,94.23076923076924
94,2863.0,62.0,29.142857142857146,29.740740740740737,38.54545454545455,37.0,83.73684210526315
95,2888.0,127.0,0.0,0.0,58.16666666666666,100.57142857142857,42.526315789473685
96,2892.0,27.0,0.0,0.0,0.0,0.0,0.0
97,2895.0,52.0,89.06666666666666,91.04545454545456,138.33333333333334,65.0,90.76470588235294
98,2914.0,60.0,45.27272727272727,45.72222222222222,42.86363636363637,65.0,63.88888888888889
99,2915.0,11.0,0.0,0.0,0.0,0.0,0.0
100,2917.0,84.0,60.5,50.5,52.95,149.66666666666666,41.52380952380953
101,2935.0,23.0,49.6,49.77777777777778,87.0,106.57142857142857,106.57142857142857
102,2947.0,35.0,67.08695652173913,63.94366197183098,53.051282051282044,84.50746268656717,97.4186046511628
103,2954.0,95.0,0.0,0.0,64.8,40.25,37.5
104,2958.0,75.0,56.46666666666667,52.055555555555564,48.89473684210525,57.0625,48.25
105,2959.0,72.0,120.97142857142859,112.29629629629628,82.75,60.897959183673464,70.62886597938143
106,2969.0,121.0,76.8125,59.828571428571436,78.13333333333334,53.796875,122.6530612244898
107,2974.0,63.0,49.0,58.67741935483871,49.83333333333334,56.89285714285714,52.22727272727273
108,2975.0,61.0,77.05555555555556,79.76190476190476,72.51282051282051,78.46511627906976,74.2962962962963
109,2984.0,63.0,92.33333333333331,77.15789473684211,54.125,49.032258064516135,114.5
110,3007.0,60.0,0.0,0.0,0.0,51.4,155.0
111,3015.0,5.0,0.0,0.0,0.0,0.0,0.0
112,3023.0,3.0,51.72413793103448,51.72413793103448,51.72413793103448,51.72413793103448,51.72413793103448
113,3043.0,74.0,50.82692307692307,69.94642857142857,73.95419847328245,68.42105263157895,54.57971014492754
114,3046.0,64.0,53.2,68.25,68.38636363636364,30.818181818181817,41.852941176470594
115,3064.0,42.0,23.3,32.4375,38.92307692307692,64.3913043478261,56.5
116,3065.0,60.0,83.15789473684211,76.02127659574468,75.46938775510205,43.111111111111114,44.5
117,3066.0,55.0,45.57142857142857,54.25,63.384615384615394,42.769230769230774,63.444444444444436
118,3077.0,90.0,60.57142857142857,79.5,79.7,29.0,61.17647058823529
119,3080.0,42.0,92.92857142857143,92.92857142857143,99.3846153846154,46.214285714285715,60.115384615384606
120,3081.0,84.0,0.0,0.0,0.0,0.0,0.0
121,3084.0,65.0,74.35483870967742,68.72058823529412,62.03867403314918,72.33495145631069,96.76756756756755
122,3085.0,16.0,0.0,0.0,0.0,0.0,0.0
123,3090.0,8.0,46.68421052631579,45.94285714285714,47.26315789473684,47.26315789473684,47.26315789473684
124,3102.0,12.0,0.0,0.0,0.0,0.0,0.0
125,3106.0,25.0,0.0,0.0,0.0,0.0,0.0
126,3108.0,72.0,56.33333333333334,65.26190476190476,65.0701754385965,64.24285714285715,123.6031746031746
127,3112.0,31.0,56.2,58.66666666666666,51.352941176470594,96.6153846153846,115.93333333333334
128,3116.0,37.0,0.0,0.0,0.0,0.0,0.0
129,3118.0,55.0,0.0,0.0,0.0,0.0,0.0
130,3125.0,60.0,30.0,30.0,3.0,40.0,208.5
131,3126.0,59.0,0.0,0.0,0.0,0.0,0.0
132,3132.0,59.0,0.0,65.66666666666667,65.66666666666667,0.0,0.0
133,3135.0,90.0,123.0,123.0,0.0,0.0,0.0
134,3141.0,40.0,0.0,0.0,0.0,0.0,0.0
135,3149.0,20.0,64.0,205.0,205.0,129.75,129.75
136,3152.0,56.0,0.0,0.0,0.0,0.0,0.0
137,3154.0,57.0,0.0,0.0,0.0,0.0,0.0
138,3161.0,26.0,0.0,0.0,0.0,0.0,0.0
139,3163.0,28.0,0.0,60.5,44.0,40.5,40.5
140,3170.0,122.0,0.0,0.0,0.0,0.0,0.0
141,3175.0,105.0,36.333333333333336,64.96774193548387,80.80952380952381,71.96969696969697,111.75
142,3184.0,38.0,0.0,0.0,65.0,299.2894736842105,292.030303030303
143,3188.0,44.0,0.0,0.0,0.0,0.0,0.0
144,3190.0,16.0,0.0,0.0,0.0,0.0,0.0
145,3191.0,16.0,0.0,0.0,0.0,0.0,0.0
146,3193.0,49.0,0.0,0.0,0.0,0.0,0.0
147,3194.0,61.0,72.61290322580646,79.28260869565217,69.78688524590164,50.83333333333334,132.58823529411765
148,3198.0,95.0,72.41818181818181,64.82954545454545,64.09565217391304,81.44067796610169,110.58928571428572
149,3199.0,81.0,62.14285714285714,80.63157894736842,73.8125,47.096774193548384,35.833333333333336
150,3209.0,103.0,77.1111111111111,65.98913043478261,68.07913669064749,74.41317365269461,87.14285714285714
151,3211.0,12.0,0.0,0.0,0.0,0.0,0.0
152,3219.0,23.0,0.0,0.0,0.0,0.0,0.0
153,3232.0,46.0,0.0,0.0,0.0,0.0,0.0
154,3235.0,26.0,0.0,0.0,0.0,0.0,0.0
155,3238.0,33.0,0.0,10.5,10.5,24.7,24.7
156,3242.0,31.0,0.0,0.0,0.0,0.0,0.0
157,3250.0,40.0,89.95238095238096,81.6388888888889,64.8,45.53333333333333,31.615384615384613
158,3251.0,20.0,0.0,0.0,0.0,0.0,0.0
159,3252.0,20.0,0.0,0.0,0.0,0.0,0.0
160,3254.0,14.0,0.0,0.0,0.0,0.0,0.0
161,3255.0,15.0,0.0,0.0,45.0,45.0,45.0
162,3272.0,17.0,0.0,0.0,0.0,0.0,0.0
163,3273.0,7.0,0.0,0.0,0.0,0.0,0.0
164,3275.0,50.0,0.0,0.0,0.0,0.0,0.0
165,3284.0,26.0,0.0,0.0,9.0,9.0,9.0
166,3288.0,41.0,49.94230769230769,61.05681818181818,54.992805755395686,55.33333333333334,55.523809523809526
167,3289.0,55.0,67.0,167.8,169.0,34.55555555555556,33.7
168,3294.0,36.0,32.26086956521739,41.11875,66.68047337278107,91.53571428571428,66.60759493670886
169,3296.0,39.0,0.0,0.0,0.0,43.66666666666666,43.66666666666666
170,3300.0,49.0,46.846153846153854,69.53571428571429,63.91836734693877,50.85185185185186,74.5909090909091
171,3316.0,82.0,95.68674698795179,84.10526315789474,64.19718309859155,73.78888888888889,75.06172839506173
172,3331.0,99.0,0.0,0.0,0.0,0.0,0.0
173,3337.0,7.0,18.6,17.448275862068964,17.448275862068964,17.448275862068964,17.448275862068964
174,3338.0,63.0,58.61764705882353,58.70114942528736,85.15695067264573,84.77744807121661,74.33478260869566
175,3341.0,15.0,0.0,0.0,0.0,0.0,0.0
176,3342.0,50.0,114.57142857142857,85.9090909090909,54.135135135135144,68.86842105263158,70.84905660377359
177,3346.0,39.0,0.0,27.0,29.75,0.0,0.0
178,3347.0,89.0,0.0,0.0,0.0,0.0,0.0
179,3353.0,59.0,35.02857142857143,48.16666666666666,50.46601941747573,79.86666666666666,121.29787234042551
180,3354.0,130.0,76.16666666666667,69.39024390243902,64.17777777777778,58.26829268292683,75.28260869565217
181,3357.0,6.0,0.0,0.0,0.0,0.0,0.0
182,3358.0,54.0,0.0,2.0,180.9230769230769,201.0,0.0
183,3362.0,129.0,56.058823529411775,57.6,62.08695652173913,72.75,81.38461538461539
184,3364.0,42.0,65.05,63.150943396226424,62.148148148148145,58.675,54.770270270270274
185,3366.0,42.0,66.72727272727273,80.92156862745098,86.10666666666668,78.26881720430106,70.32
186,3370.0,158.0,53.055555555555564,72.68888888888887,70.08474576271186,86.75806451612905,49.67
187,3377.0,41.0,33.68421052631579,33.54545454545455,30.392857142857146,74.26666666666667,69.6
188,3383.0,63.0,0.0,0.0,0.0,0.0,0.0
189,3384.0,17.0,0.0,0.0,0.0,0.0,0.0
190,3385.0,31.0,46.625,33.56521739130435,30.0,64.78260869565217,61.2
191,3386.0,65.0,73.75,70.0,68.8,112.15789473684212,46.46753246753247
192,3387.0,54.0,0.0,149.5,151.6315789473684,0.0,0.0
193,3412.0,2.0,52.2,52.2,52.2,52.2,52.2
194,3414.0,49.0,56.0,45.230769230769226,37.08571428571429,115.48571428571428,124.28571428571428
195,3420.0,59.0,0.0,0.0,0.0,0.0,0.0
196,3421.0,9.0,0.0,0.0,1.0,1.0,1.0
197,3425.0,60.0,6.75,6.75,6.75,0.0,0.0
198,3427.0,33.0,0.0,0.0,0.0,23.33333333333333,23.33333333333333
199,3429.0,49.0,27.0,27.0,5.142857142857143,2.5,1.0
200,3435.0,9.0,0.0,0.0,0.0,0.0,0.0
201,3436.0,25.0,32.0,32.0,32.0,49.66666666666666,49.66666666666666
202,3438.0,60.0,0.0,0.0,0.0,0.0,0.0
203,3439.0,58.0,0.0,0.0,0.0,0.0,0.0
204,3443.0,47.0,0.0,0.0,0.0,41.5,0.0
205,3445.0,70.0,80.3913043478261,77.53846153846153,70.14285714285714,55.4375,45.372340425531924
206,3446.0,54.0,36.888888888888886,45.0,42.476190476190474,68.9375,61.6875
207,3465.0,71.0,0.0,0.0,0.0,0.0,0.0
208,3466.0,36.0,0.0,0.0,0.0,0.0,0.0
209,3467.0,17.0,0.0,0.0,17.0,17.0,17.0
210,3470.0,19.0,0.0,0.0,0.0,0.0,0.0
211,3471.0,42.0,34.75,46.0,50.074074074074076,74.0909090909091,38.74285714285714
212,3477.0,130.0,29.4,32.888888888888886,40.8,146.04,113.73544973544972
213,3478.0,6.0,0.0,0.0,0.0,0.0,0.0
214,3483.0,3.0,0.0,0.0,0.0,0.0,0.0
215,3484.0,3.0,0.0,0.0,0.0,0.0,0.0
216,3488.0,17.0,0.0,0.0,0.0,0.0,0.0
217,3492.0,3.0,0.0,0.0,0.0,0.0,0.0
218,3495.0,19.0,0.0,0.0,0.0,0.0,0.0
219,3496.0,9.0,0.0,0.0,0.0,0.0,0.0
220,3497.0,16.0,0.0,0.0,25.11111111111111,25.11111111111111,25.11111111111111
221,3501.0,39.0,0.0,0.0,17.0,0.0,0.0
222,3504.0,62.0,53.548387096774185,48.62264150943397,55.25252525252525,53.87692307692308,58.46153846153846
223,3507.0,40.0,48.1875,55.38888888888889,53.92982456140351,64.14285714285714,69.33333333333333
224,3509.0,38.0,26.0,26.0,32.833333333333336,67.77777777777777,202.0
225,3512.0,11.0,0.0,0.0,0.0,0.0,0.0
226,3516.0,122.0,0.0,0.0,0.0,80.0,0.0
227,3517.0,63.0,26.125,34.2,88.31481481481481,39.631578947368425,88.92233009708738
228,3521.0,51.0,93.66666666666669,90.04109589041096,86.54471544715446,107.34545454545454,80.93382352941177
229,3524.0,122.0,63.92857142857143,58.444444444444436,54.63380281690141,76.96969696969697,97.55555555555556
230,3525.0,13.0,29.5,58.66666666666666,72.92857142857143,72.92857142857143,72.92857142857143
231,3526.0,76.0,36.625,43.98809523809525,46.85416666666666,74.02139037433155,96.00709219858156
232,3529.0,114.0,0.0,0.0,0.0,0.0,0.0
233,3531.0,28.0,0.0,0.0,0.0,0.0,0.0
234,3532.0,91.0,59.0,102.75,84.69230769230771,68.89583333333333,52.86363636363637
235,3533.0,71.0,0.0,41.0,41.0,49.0,68.6
236,3536.0,29.0,35.0,35.0,28.66666666666667,0.0,0.0
237,3539.0,112.0,68.13333333333334,64.04,59.579439252336456,68.25,136.95604395604394
238,3540.0,46.0,67.95833333333333,67.53225806451613,68.40601503759399,66.53191489361703,76.47282608695652
239,3552.0,103.0,0.0,0.0,0.0,0.0,0.0
240,3555.0,89.0,0.0,0.0,0.0,0.0,10.0
241,3556.0,96.0,0.0,0.0,0.0,0.0,0.0
242,3557.0,96.0,0.0,0.0,0.0,0.0,0.0
243,3558.0,96.0,0.0,0.0,0.0,0.0,0.0
244,3559.0,96.0,0.0,0.0,0.0,0.0,0.0
245,3560.0,95.0,0.0,0.0,0.0,0.0,0.0
246,3564.0,81.0,0.0,0.0,14.0,0.0,0.0
247,3565.0,48.0,0.0,0.0,0.0,0.0,0.0
248,3574.0,65.0,0.0,0.0,0.0,105.0,0.0
249,3578.0,20.0,0.0,0.0,20.285714285714285,20.285714285714285,20.285714285714285
250,3581.0,74.0,0.0,0.0,0.0,0.0,0.0
251,3582.0,12.0,0.0,0.0,0.0,0.0,0.0
252,3583.0,24.0,0.0,0.0,0.0,0.0,0.0
253,3584.0,18.0,0.0,0.0,0.0,0.0,0.0
254,3585.0,57.0,0.0,0.0,41.0,63.5,60.65
255,3586.0,65.0,6.0,6.0,57.78571428571429,65.70967741935483,85.25988700564972
256,3592.0,61.0,0.0,0.0,66.0,160.0,16.0
257,3594.0,16.0,0.0,0.0,0.0,0.0,0.0
258,3596.0,26.0,0.0,0.0,0.0,0.0,0.0
259,3597.0,26.0,0.0,0.0,0.0,0.0,0.0
260,3598.0,61.0,0.0,0.0,0.0,0.0,0.0
261,3599.0,60.0,51.111111111111114,46.27272727272727,48.5,59.66666666666666,86.02803738317759
262,3602.0,54.0,0.0,0.0,0.0,21.0,0.0
263,3603.0,14.0,0.0,0.0,0.0,0.0,0.0
264,3611.0,114.0,0.0,0.0,0.0,61.97727272727273,72.15573770491805
265,3613.0,22.0,5.0,5.0,5.0,35.0,35.0
266,3616.0,16.0,0.0,0.0,0.0,0.0,0.0
267,3617.0,52.0,0.0,0.0,0.0,0.0,0.0
268,3618.0,60.0,12.666666666666664,55.42105263157895,78.55813953488372,139.6086956521739,105.63636363636364
269,3620.0,33.0,0.0,0.0,52.0,0.0,0.0
270,3632.0,66.0,0.0,0.0,0.0,0.0,0.0
271,3633.0,9.0,0.0,0.0,0.0,0.0,0.0
272,3634.0,90.0,67.8,75.9,55.852941176470594,41.615384615384606,72.03846153846153
273,3636.0,50.0,0.0,0.0,0.0,35.0,31.0
274,3638.0,139.0,70.28571428571429,80.5,103.2,60.846153846153854,162.58620689655172
275,3640.0,45.0,0.0,0.0,0.0,36.5,0.0
276,3642.0,26.0,56.5,140.33333333333334,185.85,117.27272727272728,117.27272727272728
277,3645.0,39.0,53.0,53.0,53.0,35.0,131.66666666666666
278,3646.0,27.0,0.0,0.0,0.0,0.0,0.0
279,3647.0,20.0,0.0,0.0,0.0,0.0,0.0
280,3648.0,12.0,43.0,43.0,43.0,43.0,43.0
281,3651.0,20.0,0.0,0.0,0.0,0.0,0.0
282,3655.0,48.0,0.0,0.0,0.0,0.0,0.0
283,3656.0,50.0,0.0,0.0,0.0,0.0,0.0
284,3658.0,16.0,0.0,0.0,0.0,0.0,0.0
285,3659.0,38.0,0.0,0.0,184.0,213.76190476190484,204.06349206349208
286,3660.0,38.0,0.0,0.0,0.0,0.0,0.0
287,3661.0,36.0,0.0,0.0,41.6,0.0,0.0
288,3669.0,23.0,0.0,0.0,21.571428571428577,21.571428571428577,21.571428571428577
289,3670.0,55.0,49.95945945945946,50.7304347826087,64.29508196721312,60.22222222222222,161.2
290,3671.0,111.0,0.0,0.0,0.0,0.0,0.0
291,3690.0,14.0,0.0,0.0,17.0,17.0,17.0
292,3706.0,91.0,502.6,298.5,78.26153846153846,101.1,105.07246376811594
293,3722.0,75.0,0.0,0.0,0.0,0.0,0.0
294,3729.0,30.0,0.0,0.0,0.0,0.0,0.0
295,3731.0,25.0,47.9,50.85714285714285,61.33333333333334,72.3,72.3
296,3742.0,44.0,0.0,0.0,0.0,0.0,0.0
297,3744.0,16.0,0.0,0.0,0.0,0.0,0.0
298,3746.0,19.0,0.0,0.0,0.0,0.0,0.0
299,3747.0,65.0,0.0,0.0,20.0,0.0,13.5
300,3750.0,13.0,0.0,0.0,0.0,0.0,0.0
301,3752.0,9.0,95.32352941176471,133.28888888888892,133.79166666666666,133.79166666666666,133.79166666666666
302,3756.0,56.0,42.320754716981135,56.03571428571429,76.739336492891,74.79611650485437,103.99295774647888
303,3757.0,74.0,41.526315789473685,71.0,72.79729729729729,75.03703703703705,98.0
304,3765.0,137.0,0.0,0.0,0.0,0.0,0.0
305,3772.0,65.0,46.75,50.50980392156863,47.8695652173913,80.52272727272727,94.08333333333331
306,3774.0,89.0,187.83333333333331,126.52631578947368,85.73529411764707,48.92857142857143,69.06666666666666
307,3778.0,63.0,42.25,56.25,47.27777777777778,47.28571428571429,0.0
308,3781.0,19.0,0.0,0.0,0.0,0.0,0.0
309,3783.0,137.0,0.0,0.0,0.0,0.0,0.0
310,3785.0,15.0,0.0,0.0,0.0,0.0,0.0
311,3786.0,21.0,0.0,0.0,0.0,0.0,0.0
312,3787.0,20.0,0.0,0.0,0.0,0.0,0.0
313,3788.0,90.0,60.0,63.924528301886795,68.15730337078652,60.926829268292686,53.0253164556962
314,3792.0,91.0,0.0,0.0,0.0,0.0,0.0
315,3793.0,36.0,0.0,0.0,0.0,74.95294117647059,80.21782178217822
316,3794.0,12.0,0.0,0.0,0.0,0.0,0.0
317,3801.0,18.0,0.0,0.0,0.0,0.0,0.0
318,3808.0,50.0,0.0,0.0,0.0,0.0,0.0
319,3809.0,44.0,0.0,0.0,83.0,208.03703703703704,168.84615384615384
320,3811.0,10.0,0.0,0.0,0.0,0.0,0.0
321,3814.0,9.0,0.0,156.0,103.5,103.5,103.5
322,3816.0,74.0,47.63636363636363,45.92857142857143,45.50909090909091,42.906976744186046,89.10256410256409
323,3819.0,23.0,0.0,0.0,19.0,17.0,17.0
324,3823.0,18.0,0.0,0.0,0.0,0.0,0.0
325,3825.0,11.0,0.0,0.0,0.0,0.0,0.0
326,3826.0,10.0,0.0,0.0,0.0,0.0,0.0
327,3829.0,30.0,0.0,0.0,0.0,0.0,0.0
328,3830.0,58.0,0.0,0.0,110.0,161.2962962962963,313.5
329,3833.0,26.0,0.0,0.0,0.0,0.0,0.0
330,3834.0,19.0,0.0,42.5,41.77777777777778,41.77777777777778,41.77777777777778
331,3836.0,21.0,0.0,0.0,0.0,0.0,0.0
332,3842.0,16.0,0.0,0.0,0.0,0.0,0.0
333,3844.0,18.0,0.0,0.0,0.0,0.0,0.0
334,3845.0,21.0,0.0,0.0,0.0,0.0,0.0
335,3848.0,20.0,0.0,0.0,0.0,0.0,0.0
336,3849.0,28.0,0.0,0.0,0.0,0.0,0.0
337,3850.0,52.0,0.0,0.0,0.0,0.0,0.0
338,3851.0,32.0,0.0,0.0,0.0,0.0,0.0
339,3855.0,41.0,0.0,0.0,0.0,0.0,0.0
340,3856.0,17.0,0.0,0.0,0.0,0.0,0.0
341,3857.0,61.0,0.0,0.0,0.0,0.0,0.0
342,3858.0,43.0,0.0,0.0,0.0,0.0,0.0
343,3859.0,48.0,0.0,0.0,0.0,0.0,0.0
344,3860.0,12.0,0.0,0.0,0.0,0.0,0.0
345,3861.0,54.0,0.0,0.0,0.0,0.0,0.0
346,3866.0,54.0,0.0,0.0,1.2,0.0,2.0
347,3871.0,9.0,51.85714285714285,51.85714285714285,49.875,49.875,49.875
348,3872.0,22.0,0.0,58.66666666666666,96.0,90.85714285714286,90.85714285714286
349,3875.0,24.0,0.0,0.0,0.0,0.0,0.0
350,3876.0,29.0,0.0,0.0,0.0,0.0,0.0
351,3877.0,3.0,0.0,0.0,0.0,0.0,0.0
352,3878.0,3.0,0.0,0.0,0.0,0.0,0.0
353,3879.0,12.0,0.0,0.0,0.0,0.0,0.0
354,3880.0,25.0,0.0,0.0,0.0,0.0,0.0
355,3881.0,45.0,0.0,0.0,0.0,0.0,190.0
356,3883.0,15.0,0.0,0.0,0.0,0.0,0.0
357,3884.0,17.0,0.0,0.0,0.0,0.0,0.0
358,3889.0,30.0,0.0,0.0,0.0,0.0,0.0
359,3890.0,8.0,0.0,0.0,0.0,0.0,0.0
360,3891.0,8.0,0.0,0.0,0.0,0.0,0.0
361,3892.0,17.0,0.0,0.0,0.0,0.0,0.0
362,3893.0,37.0,0.0,0.0,0.0,0.0,6.0
363,3895.0,37.0,0.0,0.0,0.0,0.0,0.0
364,3896.0,40.0,0.0,0.0,0.0,0.0,0.0
