Id,X14,X15,X25,X26,X27,X31,PrepDays,DurationInt,DayOfYear,DayOfWeek,M28_IsClamped,M28_AU,M28_CA,M28_CN,M28_DE,M28_ES,M28_FR,M28_GB,M28_IN,M28_NL,M28_RU,M28_TW,M28_US,M7_3,M7_7,M7_15,M7_30,M8,M9_3,M9_7,M9_15,M9_30,M9_D7,M9_D15,M9_D30,M9_Ddeadline,M10_3,M10_7,M10_15,M10_30,M10_deadline,M11_3,M11_7,M11_15,M11_30,M12,M13_3,M13_7,M13_15,M13_30,M13_D7,M13_D15,M13_D30,M13_Ddeadline,M14_3,M14_7,M14_15,M14_30,M15,M43,M16_3,M16_7,M16_15,M16_30,M16_D7,M16_D15,M16_D30,M16_Ddeadline,M44,M45,M46,M17,M18_3,M18_7,M18_15,M18_30,M18_deadline,M19,M21_3,M21_7,M21_15,M21_30,M21_deadline,M22_3,M22_7,M22_15,M22_30,M22_deadline,M23_3,M23_7,M23_15,M23_30,M23_deadline,M24_3,M24_7,M24_15,M24_30,M24_deadline,M23_IsClamped,M22_IsClamped,M25
2647,0.0,1,20,1.0,,1253.0,16.997303240740738,18.0,326,2,,0.0,0.2808219178082192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002307692307692308,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,112.0,133.0,133.0,0.007518796992481203,0.007518796992481203,0.8421052631578947,1.0,0.0,0.8345864661654134,0.1578947368421053,0.0,0.0,0.0,19.0,29.0,29.0,0.0,0.0,0.0,0.6551724137931034,1.0,0.0,0.6551724137931034,0.3448275862068966,0.0,1.0,0.012739463601532566,0.0,8.0,0.0,0.0,13.0,21.0,21.0,0.38095238095238093,2.0,2.0,34.0,35.0,35.0,0.0,0.0,0.14960629921259844,0.2283464566929134,0.2283464566929134,0.015748031496062992,0.015748031496062992,0.2677165354330709,0.2755905511811024,0.2755905511811024,1.0,1.0,0.4411764705882353,0.17142857142857137,0.17142857142857137,,,2.0
2655,0.0,1,10,5.0,,4000.0,0.0,30.0,320,3,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,148.0,148.0,0.006756756756756757,0.006756756756756757,0.04054054054054054,1.0,0.0,0.033783783783783786,0.9594594594594594,0.0,1.0,1.0,1.0,12.0,12.0,1.0,0.08333333333333333,0.08333333333333333,0.08333333333333333,1.0,0.0,0.0,0.9166666666666666,0.0,0.9166666666666666,0.04111111111111111,0.0,0.0,1.0,1.0,1.0,12.0,12.0,0.0,0.0,0.0,0.0,4.0,4.0,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.5454545454545454,0.5454545454545454,0.0,0.0,0.0,0.18181818181818182,0.18181818181818182,,,,-2.0,-2.0,,,1.0
2657,0.0,1,10,5.0,,20000.0,0.0,53.0,327,3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006666666666666667,1.0,2.0,2.0,2.0,2.0,0.5,1.0,1.0,1.0,0.5,0.0,0.0,0.0,22.0,37.5,53.0,0.0,0.0,4.0,5.0,9.0,10.0,18.0,0.2222222222222222,0.2777777777777778,0.5,0.5555555555555556,0.05555555555555558,0.2222222222222222,0.05555555555555558,0.4444444444444444,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.5,1.0,0.016981132075471698,0.018867924528301886,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.125,0.25,0.0,0.0,0.0,0.125,0.375,,,,0.0,0.33333333333333337,,,1.0
2658,0.0,1,1,5.0,,482.0,0.0,81.0,325,1,,0.0,0.006024096385542169,0.0,0.0,0.7560975609756098,0.0,0.004366812227074236,0.006060606060606061,0.021739130434782608,0.005319148936170213,0.0,0.005108556832694764,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,141.0,2.0,2.0,4.0,13.0,136.0,0.014705882352941176,0.014705882352941176,0.029411764705882353,0.09558823529411764,0.0,0.014705882352941176,0.06617647058823528,0.9044117647058824,0.0,0.0,2.0,4.0,14.0,5.0,0.0,0.0,0.14285714285714285,0.2857142857142857,0.0,0.14285714285714285,0.14285714285714285,0.7142857142857143,0.6428571428571428,0.11992945326278659,0.0008818342151675485,0.0,0.0,0.0,2.0,4.0,14.0,0.0,0.0,0.0,0.0,8.0,39.0,0.0,0.0,0.0007423904974016332,0.001358695652173913,0.0043559427504667085,0.0,0.0,0.0,0.002717391304347826,0.012134411947728687,,,,0.5,0.641025641025641,,,19.0
2667,100000.0,3,2,1.0,,9672.0,0.0,81.0,41,5,,0.031055900621118012,0.006191950464396285,0.0169971671388102,0.07194244604316546,0.14814814814814814,0.025974025974025976,0.025280898876404494,0.06060606060606061,0.11214953271028037,0.02054794520547945,0.0,0.0687732342007435,106.0,125.0,155.0,189.0,352.0,0.30113636363636365,0.35511363636363635,0.4403409090909091,0.5369318181818182,0.05397727272727271,0.08522727272727276,0.09659090909090912,0.46306818181818177,71.8048780487805,66.3265306122449,60.017543859649116,107.85294117647058,75.9,19.0,73.0,159.0,463.0,2455.0,0.007739307535641548,0.029735234215885947,0.06476578411405295,0.18859470468431772,0.0219959266802444,0.03503054989816701,0.12382892057026476,0.8114052953156823,4.0,14.0,23.0,61.0,197.0,52.0,0.02030456852791878,0.07106598984771574,0.116751269035533,0.3096446700507614,0.05076142131979696,0.04568527918781726,0.1928934010152284,0.6903553299492386,0.7360406091370558,0.07692548724697626,0.022059284326627814,28.0,4.0,11.0,19.0,50.0,155.0,0.18064516129032257,483.0,530.0,637.0,785.0,1202.0,0.001244167962674961,0.004297114794352364,0.007003654080389768,0.017483519633132702,0.04268689057421452,0.15023328149300155,0.16267648864333947,0.19397076735688185,0.22499283462310118,0.26045503791982666,0.9917184265010351,0.9735849056603774,0.9638932496075353,0.9222929936305733,0.8361064891846922,,,45.0
2668,0.0,3,2,5.0,,4484.0,0.0,20.0,327,3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011278195488721804,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,37.0,91.0,91.0,0.0,0.02197802197802198,0.4065934065934066,1.0,0.02197802197802198,0.38461538461538464,0.5934065934065934,0.0,0.0,0.0,3.0,14.0,14.0,0.0,0.0,0.0,0.21428571428571427,1.0,0.0,0.21428571428571427,0.7857142857142857,0.0,1.0,0.1625,0.0,0.0,0.0,0.0,3.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.08823529411764706,0.4117647058823529,0.4117647058823529,0.0,0.0,0.0,0.0,,,,,,,,,1.0
2669,0.0,3,2,5.0,,4484.0,0.0,20.0,327,3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011278195488721804,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,70.0,127.0,127.0,0.0,0.07086614173228346,0.5511811023622047,1.0,0.07086614173228346,0.4803149606299213,0.44881889763779526,0.0,0.0,0.0,4.0,14.0,14.0,0.0,0.0,0.0,0.2857142857142857,1.0,0.0,0.2857142857142857,0.7142857142857143,0.0,1.0,0.22678571428571428,0.0,0.0,0.0,0.0,4.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.11764705882352941,0.4117647058823529,0.4117647058823529,0.0,0.0,0.0,0.0,,,,,,,,,1.0
2678,0.0,2,2,5.0,,802.0,0.0,55.0,332,1,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,55.0,211.0,0.004739336492890996,0.004739336492890996,0.02843601895734597,0.26066350710900477,0.0,0.023696682464454975,0.2322274881516588,0.7393364928909952,1.0,1.0,1.0,1.0,10.0,2.0,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.9,0.8,0.19181818181818183,0.0,0.0,1.0,1.0,1.0,1.0,10.0,0.0,3.0,3.0,5.0,6.0,10.0,0.02564102564102564,0.02564102564102564,0.02564102564102564,0.02564102564102564,0.2564102564102564,0.07692307692307693,0.07692307692307693,0.1282051282051282,0.15384615384615385,0.2564102564102564,0.6666666666666667,0.6666666666666667,0.8,0.8333333333333334,0.0,,,1.0
2689,0.0,1,50,1.0,,4945.0,31.808553240740746,33.0,6,5,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007692307692307693,1.0,1.0,6.0,12.0,12.0,0.08333333333333333,0.08333333333333333,0.5,1.0,0.0,0.4166666666666667,0.5,0.0,48.0,48.0,70.66666666666667,68.16666666666667,78.2,0.0,0.0,0.0,4.0,13.0,0.0,0.0,0.0,0.3076923076923077,0.0,0.0,0.3076923076923077,0.6923076923076923,0.0,0.0,0.0,1.0,10.0,1.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.9,0.9,0.0007878787878787879,0.03636363636363636,0.0,0.0,0.0,0.0,1.0,10.0,0.0,20.0,21.0,21.0,21.0,21.0,0.0,0.0,0.0,0.043478260869565216,0.43478260869565216,0.8695652173913043,0.9130434782608695,0.9130434782608695,0.9130434782608695,0.9130434782608695,1.0,1.0,1.0,0.9523809523809523,0.5238095238095238,,,1.0
2695,0.0,1,2,1.0,,65000.0,0.3328240740740741,27.0,342,4,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021739130434782608,0.0,0.0,0.0013726835964310226,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,13.0,60.0,402.0,402.0,0.012437810945273632,0.03233830845771144,0.14925373134328357,1.0,0.01990049751243781,0.11691542288557213,0.8507462686567164,0.0,1.0,1.0,4.0,73.0,73.0,1.0,0.0136986301369863,0.0136986301369863,0.0547945205479452,1.0,0.0,0.0410958904109589,0.9452054794520548,0.0,0.9863013698630136,0.1019786910197869,0.0,0.0,1.0,1.0,4.0,73.0,73.0,0.0,0.0,4.0,37.0,84.0,84.0,0.008695652173913044,0.008695652173913044,0.034782608695652174,0.6347826086956522,0.6347826086956522,0.0,0.034782608695652174,0.3217391304347826,0.7304347826086957,0.7304347826086957,,0.75,0.8918918918918919,0.13095238095238093,0.13095238095238093,,,4.0
2709,30000.0,9,2,5.0,,15067.0,54.97983796296296,60.0,40,4,,0.03103448275862069,0.0,0.0,0.0,0.0,0.0,0.0,0.005434782608695652,0.0,0.0,0.0,0.0031529164477141357,19.0,25.0,33.0,44.0,58.0,0.3275862068965517,0.43103448275862066,0.5689655172413793,0.7586206896551724,0.10344827586206895,0.13793103448275867,0.18965517241379304,0.24137931034482762,24.894736842105264,22.16,72.78947368421052,52.09090909090909,78.58333333333333,8.0,11.0,57.0,127.0,285.0,0.028070175438596492,0.03859649122807018,0.2,0.4456140350877193,0.010526315789473686,0.16140350877192983,0.24561403508771928,0.5543859649122806,0.0,0.0,0.0,0.0,10.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.09999999999999998,0.2375,0.09666666666666666,1.0,0.0,0.0,0.0,0.0,9.0,0.1111111111111111,13.0,15.0,15.0,15.0,16.0,0.0,0.0,0.0,0.0,0.9090909090909091,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.375,1.0,,6.0
2711,0.0,3,10,3.0,,1019.0,18.808854166666666,141.0,10,2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004144218814753419,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,0.0,398.0,0.01256281407035176,0.01256281407035176,0.01256281407035176,0.0,0.0,0.0,-0.01256281407035176,1.0,0.0,0.0,0.0,0.0,19.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8947368421052632,0.014856289660321015,0.0003732736095558044,1.0,0.0,0.0,0.0,0.0,18.0,0.05555555555555555,1.0,1.0,2.0,3.0,33.0,0.0,0.0,0.0,0.0,0.004060696730070528,0.0003125,0.00030807147258163895,0.0006263701847792045,0.0009363295880149813,0.007052789057490917,1.0,1.0,1.0,1.0,0.4242424242424242,,,4.0
2719,0.0,1,2,1.0,,84.0,0.3046875,19.0,4,3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021739130434782608,0.0,0.0,0.0006596306068601583,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,20.0,245.0,245.0,245.0,0.012244897959183673,0.08163265306122448,1.0,1.0,0.06938775510204082,0.9183673469387755,0.0,0.0,0.0,1.0,79.0,79.0,79.0,1.0,0.0,0.012658227848101266,1.0,1.0,0.012658227848101266,0.9873417721518988,0.0,0.0,0.9873417721518988,0.0816122584943371,0.0,0.0,0.0,1.0,79.0,79.0,79.0,0.0,8.0,28.0,88.0,88.0,88.0,0.0,0.008928571428571428,0.7053571428571429,0.7053571428571429,0.7053571428571429,0.07142857142857142,0.25,0.7857142857142857,0.7857142857142857,0.7857142857142857,1.0,0.9642857142857143,0.10227272727272729,0.10227272727272729,0.10227272727272729,,,4.0
2732,17500.0,3,2,5.0,,61146.0,14.216238425925924,95.0,27,5,,0.043478260869565216,0.02786377708978328,0.13031161473087818,0.07194244604316546,0.07407407407407407,0.18181818181818182,0.056179775280898875,0.15656565656565657,0.1588785046728972,0.00684931506849315,0.0,0.10130111524163568,33.0,64.0,90.0,105.0,210.0,0.15714285714285714,0.3047619047619048,0.42857142857142855,0.5,0.14761904761904765,0.12380952380952376,0.07142857142857145,0.5,85.6969696969697,96.75,96.44186046511628,43.46666666666667,87.60344827586206,0.0,0.0,173.0,538.0,2720.0,0.0,0.0,0.06360294117647058,0.19779411764705881,0.0,0.06360294117647058,0.13419117647058823,0.8022058823529412,0.0,0.0,23.0,56.0,317.0,82.0,0.0,0.0,0.07255520504731862,0.17665615141955837,0.0,0.07255520504731862,0.10410094637223975,0.8233438485804416,0.7413249211356467,0.0451602191598871,0.006973269134982567,31.0,0.0,0.0,21.0,52.0,264.0,0.11742424242424243,240.0,346.0,482.0,696.0,1432.0,0.0,0.0,0.00715619166148102,0.01704199634814364,0.06868905742145179,0.07523510971786834,0.10883925762818496,0.14996888612321096,0.21180766889835667,0.3102925243770314,1.0,1.0,0.9522821576763485,0.9195402298850575,0.7786312849162011,,,51.0
2737,0.0,1,10,5.0,,101503.0,16.007743055555554,94.0,33,4,,0.003105590062111801,0.0,0.0,0.0,0.0,0.02531645569620253,0.07777777777777778,0.0,0.009345794392523364,0.0,0.0,0.0,0.0,0.0,3.0,6.0,20.0,0.0,0.0,0.15,0.3,0.0,0.15,0.15,0.7,0.0,0.0,174.0,288.6666666666667,0.0,60.0,67.0,166.0,568.0,623.0,0.09630818619582665,0.10754414125200643,0.2664526484751204,0.9117174959871589,0.011235955056179775,0.15890850722311398,0.6452648475120385,0.0882825040128411,1.0,1.0,2.0,20.0,31.0,0.0,0.03225806451612903,0.03225806451612903,0.06451612903225806,0.6451612903225806,0.0,0.03225806451612903,0.5806451612903225,0.3548387096774194,1.0,0.021379547014413178,0.0068634179821551134,0.0,1.0,1.0,2.0,20.0,31.0,0.0,8.0,11.0,22.0,31.0,33.0,0.004201680672268907,0.004201680672268907,0.008403361344537815,0.08403361344537816,0.13025210084033614,0.03361344537815126,0.046218487394957986,0.09243697478991597,0.13025210084033614,0.13865546218487396,0.875,0.9090909090909091,0.9090909090909091,0.3548387096774194,0.06060606060606055,,,5.0
2742,0.0,1,2,5.0,,326.0,55.84837962962963,27.0,80,2,,0.02040816326530612,0.0,0.01680672268907563,0.0078125,0.038461538461538464,0.0,0.006389776357827476,0.026737967914438502,0.0,0.013937282229965157,0.0,0.026207605344295993,15.0,22.0,35.0,43.0,43.0,0.3488372093023256,0.5116279069767442,0.813953488372093,1.0,0.16279069767441862,0.3023255813953488,0.18604651162790697,0.0,32.06666666666667,33.36363636363637,47.86666666666667,92.625,92.625,32.0,82.0,214.0,453.0,453.0,0.0706401766004415,0.18101545253863136,0.47240618101545256,1.0,0.11037527593818985,0.29139072847682124,0.5275938189845475,0.0,3.0,10.0,20.0,51.0,51.0,23.0,0.058823529411764705,0.19607843137254902,0.39215686274509803,1.0,0.13725490196078433,0.19607843137254902,0.607843137254902,0.0,0.5490196078431373,0.16448801742919392,0.03122730573710966,3.0,3.0,10.0,20.0,47.0,47.0,0.06382978723404255,62.0,97.0,135.0,187.0,187.0,0.0008077544426494346,0.002635046113306983,0.005055611729019211,0.012157330154946364,0.012157330154946364,0.01669359181475498,0.025559947299077734,0.034125379170879676,0.04457687723480334,0.04457687723480334,0.9516129032258065,0.8969072164948454,0.8518518518518519,0.7272727272727273,0.7272727272727273,,,27.0
2743,0.0,1,3,5.0,,40000.0,38.782719907407404,24.0,65,1,,0.0,0.004273504273504274,0.01092896174863388,0.0,0.0196078431372549,0.0,0.2262295081967213,0.0,0.0,0.0,0.0,0.00550357732526142,14.0,20.0,97.0,97.0,97.0,0.14432989690721648,0.20618556701030927,1.0,1.0,0.061855670103092786,0.7938144329896908,0.0,0.0,47.64285714285714,51.9,63.53763440860215,61.485294117647065,61.485294117647065,21.0,42.0,271.0,320.0,320.0,0.065625,0.13125,0.846875,1.0,0.065625,0.7156250000000001,0.15312499999999996,0.0,1.0,2.0,36.0,42.0,42.0,2.0,0.023809523809523808,0.047619047619047616,0.8571428571428571,1.0,0.023809523809523808,0.8095238095238095,0.1428571428571429,0.0,0.9523809523809523,0.10582010582010581,0.09623015873015872,1.0,1.0,2.0,35.0,41.0,41.0,0.024390243902439025,24.0,37.0,69.0,69.0,69.0,0.011111111111111112,0.022222222222222223,0.4,0.4666666666666667,0.4666666666666667,0.26666666666666666,0.4111111111111111,0.7666666666666667,0.7666666666666667,0.7666666666666667,0.9583333333333334,0.9459459459459459,0.4782608695652174,0.3913043478260869,0.3913043478260869,,,6.0
2748,8000.0,3,10,5.0,,1340127.0,17.693101851851853,103.0,51,1,1.0,0.015060240963855422,0.023880597014925373,1.0,0.15,0.016666666666666666,0.058823529411764705,0.021164021164021163,0.06637168141592921,0.01818181818181818,0.0125,0.6911764705882353,0.07286123618501841,1.0,9.0,182.0,409.0,690.0,0.0014492753623188406,0.013043478260869565,0.263768115942029,0.5927536231884057,0.011594202898550725,0.25072463768115943,0.32898550724637676,0.40724637681159426,94.0,16.444444444444443,23.79120879120879,39.68722466960352,22.57692307692308,0.0,0.0,0.0,264.0,12152.0,0.0,0.0,0.0,0.021724818959842,0.0,0.0,0.021724818959842,0.978275181040158,0.0,0.0,0.0,46.0,864.0,48.0,0.0,0.0,0.0,0.05324074074074074,0.0,0.0,0.05324074074074074,0.9467592592592593,0.9444444444444444,0.013655160014383317,0.007753505933117584,77.0,0.0,0.0,0.0,39.0,657.0,0.1171993911719939,39.0,105.0,801.0,1463.0,2913.0,0.0,0.0,0.0,0.012544314153258795,0.18516930990141447,0.011868533171028607,0.031750831569398244,0.23726303317535544,0.39896373056994816,0.6243034719245607,1.0,1.0,1.0,0.9685577580314423,0.7033985581874356,,,53.0
2749,8000.0,3,10,5.0,,20297594.0,17.692314814814814,103.0,51,1,,0.006024096385542169,0.011940298507462687,0.16843702579666162,0.00625,0.06666666666666667,0.023529411764705882,0.007936507936507936,0.0752212389380531,0.0,0.0125,0.4338235294117647,0.03029062627916496,2.0,2.0,48.0,93.0,250.0,0.008,0.008,0.192,0.372,0.0,0.184,0.18,0.628,54.5,54.5,25.375,33.86666666666667,41.175,0.0,0.0,0.0,0.0,5001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,275.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8945454545454545,0.01765578111209179,0.0088261253309797,39.0,0.0,0.0,0.0,0.0,163.0,0.2392638036809816,18.0,48.0,486.0,760.0,1435.0,0.0,0.0,0.0,0.0,0.0589369909987141,0.005477784540474742,0.01451466586029634,0.14395734597156398,0.20725388601036268,0.30754393484783543,1.0,1.0,1.0,1.0,0.8083623693379791,,,33.0
2752,0.0,3,5,5.0,,114529.0,15.267337962962966,102.0,51,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.059375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,8.0,76.0,0.013157894736842105,0.013157894736842105,0.013157894736842105,0.10526315789473684,0.0,0.0,0.09210526315789473,0.8947368421052632,0.0,0.0,0.0,11.0,16.0,0.0,0.0,0.0,0.0,0.6875,0.0,0.0,0.6875,0.3125,1.0,0.009313725490196078,0.0,6.0,0.0,0.0,0.0,4.0,6.0,1.0,2.0,3.0,13.0,15.0,21.0,0.0,0.0,0.0,0.0029850746268656717,0.0034290612944706386,0.0006091989034419738,0.0009049773755656109,0.003792298716452742,0.004070556309362279,0.004500642948992713,1.0,1.0,1.0,0.2666666666666667,0.23809523809523814,,,3.0
2758,25000.0,4,2,1.0,,15859.0,133.61640046296296,79.0,172,3,,0.005115089514066497,0.002145922746781116,0.024045261669024046,0.014285714285714285,0.0,0.02654867256637168,0.01126126126126126,0.052805280528052806,0.0078125,0.01092896174863388,0.006896551724137931,0.043449419568822555,3.0,13.0,18.0,28.0,114.0,0.02631578947368421,0.11403508771929824,0.15789473684210525,0.24561403508771928,0.08771929824561403,0.043859649122807015,0.08771929824561403,0.7543859649122807,36.0,70.0,68.23529411764707,56.3,36.92307692307692,13.0,30.0,40.0,148.0,678.0,0.019174041297935103,0.04424778761061947,0.058997050147492625,0.2182890855457227,0.025073746312684365,0.014749262536873156,0.1592920353982301,0.7817109144542773,6.0,7.0,11.0,25.0,83.0,21.0,0.07228915662650602,0.08433734939759036,0.13253012048192772,0.30120481927710846,0.012048192771084335,0.048192771084337366,0.16867469879518074,0.6987951807228916,0.7469879518072289,0.05170047277718469,0.01738599969498246,4.0,6.0,7.0,9.0,21.0,75.0,0.05333333333333334,151.0,211.0,328.0,475.0,672.0,0.0012967365463583316,0.0015050526768436896,0.0024266490183101697,0.005397236614853195,0.016357903035080803,0.03263453641668468,0.04536658783057407,0.07235826163688507,0.10254749568221071,0.13243988963342532,0.9602649006622517,0.966824644549763,0.9664634146341463,0.9473684210526316,0.8764880952380952,,,31.0
2759,0.0,1,10,3.0,,3000.0,20.696655092592593,9.0,59,2,,0.0,0.26406926406926406,0.0,0.0,0.0,0.01639344262295082,0.0,0.0,0.0,0.0,0.0,0.001160092807424594,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,326.0,369.0,369.0,369.0,0.02710027100271003,0.8834688346883469,1.0,1.0,0.8563685636856369,0.11653116531165308,0.0,0.0,1.0,54.0,62.0,62.0,62.0,1.0,0.016129032258064516,0.8709677419354839,1.0,1.0,0.8548387096774194,0.12903225806451613,0.0,0.0,0.9838709677419355,0.06612903225806452,0.0,0.0,1.0,54.0,62.0,62.0,62.0,0.0,7.0,67.0,67.0,67.0,67.0,0.005813953488372093,0.313953488372093,0.36046511627906974,0.36046511627906974,0.36046511627906974,0.040697674418604654,0.38953488372093026,0.38953488372093026,0.38953488372093026,0.38953488372093026,0.8571428571428572,0.19402985074626866,0.07462686567164178,0.07462686567164178,0.07462686567164178,,,3.0
2762,1000.0,1,2,3.0,,228.0,12.228159722222221,54.0,52,2,,0.01020408163265306,0.003484320557491289,0.0,0.0078125,0.0,0.0,0.019169329073482427,0.0106951871657754,0.0,0.003484320557491289,0.0,0.019527235354573486,11.0,11.0,11.0,23.0,41.0,0.2682926829268293,0.2682926829268293,0.2682926829268293,0.5609756097560976,0.0,0.0,0.29268292682926833,0.4390243902439024,36.63636363636363,36.63636363636363,32.0,86.75,52.53333333333333,28.0,72.0,156.0,286.0,510.0,0.054901960784313725,0.1411764705882353,0.3058823529411765,0.5607843137254902,0.08627450980392157,0.1647058823529412,0.2549019607843137,0.4392156862745098,3.0,8.0,14.0,29.0,45.0,25.0,0.06666666666666667,0.17777777777777778,0.3111111111111111,0.6444444444444445,0.11111111111111112,0.13333333333333333,0.33333333333333337,0.3555555555555555,0.4444444444444444,0.10493827160493828,0.016872427983539093,3.0,3.0,8.0,14.0,27.0,42.0,0.07142857142857142,65.0,98.0,136.0,186.0,249.0,0.0009135200974421437,0.0024052916416115455,0.004067402672864613,0.007808292945611201,0.010727056019070322,0.01979293544457978,0.029464822609741433,0.039511911679256245,0.050080775444264945,0.05935637663885578,0.9538461538461538,0.9183673469387755,0.8970588235294118,0.8440860215053764,0.8192771084337349,,,28.0
2764,0.0,2,3,4.0,,692.0,14.711527777777777,45.0,55,5,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004729374671571204,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,11.0,11.0,0.0,0.0,0.9090909090909091,1.0,0.0,0.9090909090909091,0.09090909090909094,0.0,0.0,0.0,9.0,9.0,9.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.009053497942386832,0.0,2.0,0.0,0.0,3.0,3.0,3.0,0.6666666666666666,3.0,8.0,9.0,10.0,10.0,0.0,0.0,1.0,1.0,1.0,0.3333333333333333,0.8888888888888888,1.0,1.0,1.0,1.0,1.0,0.0,0.09999999999999998,0.09999999999999998,1.0,,1.0
2766,0.0,1,4,5.0,,792.0,142.08307870370368,21.0,184,1,,0.0,0.32096069868995636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003590664272890485,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,174.0,1135.0,1135.0,0.001762114537444934,0.010572687224669603,0.15330396475770924,1.0,0.008810572687224669,0.14273127753303963,0.8466960352422908,0.0,0.0,0.0,2.0,113.0,113.0,0.0,0.0,0.0,0.017699115044247787,1.0,0.0,0.017699115044247787,0.9823008849557522,0.0,1.0,0.11957437842393594,0.0,0.0,0.0,0.0,2.0,113.0,113.0,0.0,7.0,12.0,41.0,120.0,120.0,0.0,0.0,0.009569377990430622,0.5406698564593302,0.5406698564593302,0.03349282296650718,0.05741626794258373,0.19617224880382775,0.5741626794258373,0.5741626794258373,1.0,1.0,0.9512195121951219,0.05833333333333335,0.05833333333333335,,,3.0
